Date,Open,High,Low,Close,Volume,Daily Return (%),Trading Range,Log Return,Volume × Price
2020-12-23 00:00:00+00:00,594.0873413,617.9492798,564.9588623,588.6553345,64860,,52.9904175,,38180185
2020-12-24 00:00:00+00:00,588.6864624,613.328125,551.7846069,611.7874756,53526,393%,61.5435181,0.038544118,32746536.42
2020-12-25 00:00:00+00:00,611.7590332,626.3972168,600.4205322,626.1362305,45601,235%,25.9766846,0.023183008,28552438.25
2020-12-26 00:00:00+00:00,626.1500244,642.7462769,610.4271851,627.4724731,10297,21%,32.3190918,0.002131834,6461084.056
2020-12-27 00:00:00+00:00,627.4654541,707.7512207,617.7197876,682.4671631,90078,876%,90.0314331,0.084014611,61475277.12
2020-12-28 00:00:00+00:00,682.4736938,742.2476196,681.3501587,727.0736694,2304,654%,60.8974609,0.063313393,1675177.734
2020-12-29 00:00:00+00:00,727.0776978,733.0339355,684.0540161,720.8730469,116889,-85%,48.9799194,-0.008564763,84262129.58
2020-12-30 00:00:00+00:00,720.84552,730.2539673,692.6985474,720.6165771,95180,-4%,37.5554199,-0.00035584,68588285.81
2020-12-31 00:00:00+00:00,720.5980225,748.7804565,703.2874756,731.0296631,81185,145%,45.4929809,0.014346835,59348643.2
2021-01-01 00:00:00+00:00,731.0283813,742.0056152,712.7412109,722.1671753,5093,-121%,29.2644043,-0.012197381,3677997.424
2021-01-02 00:00:00+00:00,722.1831055,775.4135132,710.5090332,763.078125,33974,567%,64.90448,0.055103761,25924816.22
2021-01-03 00:00:00+00:00,763.1553955,977.1080933,759.6881714,952.1997681,35084,2478%,217.4199219,0.221414435,33406976.66
2021-01-04 00:00:00+00:00,952.1668091,1131.822021,915.1947021,991.2512207,289731,410%,216.6273189,0.040193151,287196207.4
2021-01-05 00:00:00+00:00,991.234375,1122.012329,931.3328247,1103.26123,425083,1130%,190.6795043,0.107057823,468977593.4
2021-01-06 00:00:00+00:00,1103.696655,1181.434937,1063.988037,1181.434937,37248,709%,117.4469,0.0684592,44006088.53
2021-01-07 00:00:00+00:00,1181.355591,1269.735352,1135.375854,1214.637329,32000,281%,134.359498,0.02771579,38868394.53
2021-01-08 00:00:00+00:00,1215.411499,1334.820068,1078.89978,1228.185181,57019,112%,255.920288,0.01109208,70029890.84
2021-01-09 00:00:00+00:00,1228.187256,1301.057861,1158.051758,1247.873413,17155,160%,143.006103,0.015903216,21407268.4
2021-01-10 00:00:00+00:00,1247.931641,1343.877808,1210.178223,1281.677002,27993,271%,133.699585,0.026728545,35877984.32
2021-01-11 00:00:00+00:00,1281.691284,1283.800293,934.2594604,1095.703125,41918,-1451%,349.5408326,-0.156773098,45929683.59
2021-01-12 00:00:00+00:00,1095.786987,1133.730469,1000.981873,1034.853027,22283,-555%,132.748596,-0.057136867,23059630
2021-01-13 00:00:00+00:00,1034.779175,1148.287842,797.6719971,1138.370605,56553,1000%,350.6158449,0.095338532,64378272.82
2021-01-14 00:00:00+00:00,1138.386597,1229.111938,1121.487061,1211.478882,68022,642%,107.624877,0.062243884,82407216.51
2021-01-15 00:00:00+00:00,1211.729492,1238.027222,1091.786987,1170.951904,295924,-335%,146.240235,-0.034024819,346512771.2
2021-01-16 00:00:00+00:00,1170.866699,1286.346069,1156.919189,1224.339478,83899,456%,129.42688,0.044584486,102720857.9
2021-01-17 00:00:00+00:00,1223.403442,1247.243408,1159.2323,1197.762329,15937,-217%,88.011108,-0.021946407,19088738.24
2021-01-18 00:00:00+00:00,1198.09314,1226.785522,1165.227905,1226.341919,95182,239%,61.557617,0.023580598,116725676.5
2021-01-19 00:00:00+00:00,1224.853638,1415.546875,1222.378784,1358.80957,26024,1080%,193.168091,0.102573312,35361660.25
2021-01-20 00:00:00+00:00,1354.383057,1379.204956,1228.925781,1342.860352,8876,-117%,150.279175,-0.01180707,11919228.48
2021-01-21 00:00:00+00:00,1342.215088,1342.215088,1092.508423,1118.633667,12499,-1670%,249.706665,-0.18269393,13981802.2
2021-01-22 00:00:00+00:00,1115.111694,1311.234497,1040.855591,1222.07251,17611,925%,270.378906,0.088440196,21521918.97
2021-01-23 00:00:00+00:00,1222.151001,1267.663818,1197.516724,1230.167725,13234,66%,70.147094,0.006602326,16280039.67
2021-01-24 00:00:00+00:00,1230.349121,1343.751587,1226.185059,1341.546021,8732,905%,117.566528,0.086672174,11714379.86
2021-01-25 00:00:00+00:00,1341.330322,1483.993896,1308.195679,1330.399658,2899,-83%,175.798217,-0.008343304,3856828.609
2021-01-26 00:00:00+00:00,1330.366089,1381.410889,1251.651733,1351.959961,57576,162%,129.759156,0.016075971,77840446.71
2021-01-27 00:00:00+00:00,1354.597412,1365.593994,1215.301758,1253.264038,717095,-730%,150.292236,-0.075803984,898709375.3
2021-01-28 00:00:00+00:00,1253.187134,1356.335449,1226.17395,1333.482666,142652,640%,130.161499,0.062042687,190223969.3
2021-01-29 00:00:00+00:00,1369.278809,1426.264893,1292.479004,1363.721436,288,227%,133.785889,0.022423247,392751.7736
2021-01-30 00:00:00+00:00,1363.714355,1380.432983,1266.478027,1336.990112,2892,-196%,113.954956,-0.01979641,3866575.404
2021-01-31 00:00:00+00:00,1337.26416,1398.358032,1274.953003,1326.362915,19256,-79%,123.405029,-0.007980357,25540444.29
2021-02-01 00:00:00+00:00,1326.363892,1373.233154,1262.876709,1371.200562,303434,338%,110.356445,0.033246133,416068871.3
2021-02-02 00:00:00+00:00,1368.204468,1543.511719,1363.770386,1515.109497,1641086,1050%,179.741333,0.099801033,2486424984
2021-02-03 00:00:00+00:00,1516.787842,1657.398682,1510.873047,1657.398682,231308,939%,146.525635,0.089761603,383369574.3
2021-02-04 00:00:00+00:00,1657.637939,1685.834839,1558.856567,1594.272583,180439,-381%,126.978272,-0.038831743,287668950.6
2021-02-05 00:00:00+00:00,1594.185913,1759.033569,1594.185913,1719.55896,170494,786%,164.847656,0.075650268,293174485.3
2021-02-06 00:00:00+00:00,1720.281494,1738.867188,1636.273438,1677.891357,1176535,-242%,102.59375,-0.024529979,1974097908
2021-02-07 00:00:00+00:00,1677.703979,1689.664307,1502.441528,1614.651245,131391,-377%,187.222779,-0.038418874,212150641.7
2021-02-08 00:00:00+00:00,1614.849121,1765.30835,1572.123535,1747.388184,229327,822%,193.184815,0.079003221,400723290.1
2021-02-09 00:00:00+00:00,1747.0896,1814.219116,1720.16272,1762.414185,668181,86%,94.056396,0.008562358,1177611673
2021-02-10 00:00:00+00:00,1762.941162,1819.71814,1672.862549,1711.096558,503252,-291%,146.855591,-0.029550138,861112765
2021-02-11 00:00:00+00:00,1711.089478,1790.525146,1690.513794,1781.585693,393422,412%,100.011352,0.04036938,700915006.5
2021-02-12 00:00:00+00:00,1781.827515,1847.514282,1722.891846,1834.777588,1304647,299%,124.622436,0.029419462,2393737076
2021-02-13 00:00:00+00:00,1834.315918,1855.601929,1763.125122,1812.814331,684740,-120%,92.476807,-0.012042752,1241306485
2021-02-14 00:00:00+00:00,1812.673706,1844.338135,1789.699463,1806.043213,4674487,-37%,54.638672,-0.003742135,8442325521
2021-02-15 00:00:00+00:00,1805.006836,1833.630859,1683.917114,1730.630493,366716,-418%,149.713745,-0.042652593,634649891.9
2021-02-16 00:00:00+00:00,1743.820923,1839.359009,1704.655518,1776.184814,698271,263%,134.703491,0.025981912,1240258346
2021-02-17 00:00:00+00:00,1776.186279,1834.355713,1731.011108,1827.822876,515172,291%,103.344605,0.028657872,941643166.7
2021-02-18 00:00:00+00:00,1828.04248,1946.083618,1812.009521,1932.122559,324347,571%,134.074097,0.055493597,626678155.6
2021-02-19 00:00:00+00:00,1931.286743,1959.198364,1890.403198,1950.086182,3392486,93%,68.795166,0.009254397,6615640071
2021-02-20 00:00:00+00:00,1950.087402,2030.55835,1826.482544,1913.767456,637944,-186%,204.075806,-0.018799778,1220876466
2021-02-21 00:00:00+00:00,1913.938843,1959.896606,1885.109741,1925.008301,281135,59%,74.786865,0.005856491,541187208.7
2021-02-22 00:00:00+00:00,1924.503296,1925.11792,1564.337402,1766.501953,795418,-823%,360.780518,-0.085928987,1405107450
2021-02-23 00:00:00+00:00,1767.202515,1767.202515,1364.944214,1552.861816,112079,-1209%,402.258301,-0.128901732,174043199.5
2021-02-24 00:00:00+00:00,1553.317871,1692.829468,1501.160278,1607.367065,369209,351%,191.66919,0.034497916,593454386.7
2021-02-25 00:00:00+00:00,1608.065063,1652.6521,1452.043823,1462.032959,32905,-904%,200.608277,-0.094769572,48108194.52
2021-02-26 00:00:00+00:00,1461.651245,1538.551758,1401.781982,1443.366821,130387,-128%,136.769776,-0.01284945,188196269.7
2021-02-27 00:00:00+00:00,1443.333374,1505.584351,1397.042969,1423.687866,198672,-136%,108.541382,-0.013727861,282846915.7
2021-02-28 00:00:00+00:00,1423.755615,1429.569458,1277.688232,1386.970093,67312,-258%,151.881226,-0.026129015,93359730.9
2021-03-01 00:00:00+00:00,1387.005981,1533.613281,1378.066895,1531.631958,453657,1043%,155.546386,0.099212227,694835559.2
2021-03-02 00:00:00+00:00,1531.515503,1562.607056,1426.744507,1454.947876,349034,-501%,135.862549,-0.05136373,507826277
2021-03-03 00:00:00+00:00,1455.0271,1617.01416,1447.288452,1536.892944,448938,563%,169.725708,0.054792734,689969644.5
2021-03-04 00:00:00+00:00,1536.626587,1567.62146,1455.7323,1490.319214,158451,-303%,111.88916,-0.030772475,236142569.8
2021-03-05 00:00:00+00:00,1490.386353,1496.286987,1401.019409,1487.038452,45785,-22%,95.267578,-0.002203809,68084055.52
2021-03-06 00:00:00+00:00,1487.090698,1610.749023,1468.730835,1598.33728,74771,748%,142.018188,0.072177363,119509276.8
2021-03-07 00:00:00+00:00,1596.550415,1642.361816,1577.611694,1635.332031,61410,231%,64.750122,0.022881972,100425740
2021-03-08 00:00:00+00:00,1635.359131,1782.575073,1570.141235,1782.575073,621172,900%,212.433838,0.086213128,1107285723
2021-03-09 00:00:00+00:00,1782.197266,1828.802612,1760.755249,1828.224976,551131,256%,68.047363,0.025286549,1007591459
2021-03-10 00:00:00+00:00,1829.876465,1838.544556,1704.831299,1749.098267,143179,-433%,133.713257,-0.044245159,250434140.8
2021-03-11 00:00:00+00:00,1749.3927,1786.591431,1681.277222,1769.477783,871558,117%,105.314209,0.011584086,1542202518
2021-03-12 00:00:00+00:00,1769.723389,1782.079468,1673.268433,1733.945557,58177,-201%,108.811035,-0.020284985,100875750.7
2021-03-13 00:00:00+00:00,1733.235107,1898.302368,1696.013306,1886.450439,53408,880%,202.289062,0.084297508,100751545
2021-03-14 00:00:00+00:00,1886.491211,1889.597534,1794.923706,1809.267334,121878,-409%,94.673828,-0.041775013,220509884.1
2021-03-15 00:00:00+00:00,1808.404053,1838.598145,1670.633545,1738.927124,22265,-389%,167.9646,-0.039653648,38717212.42
2021-03-16 00:00:00+00:00,1738.89563,1765.106689,1669.553345,1765.106689,37157,151%,95.553344,0.014942808,65586069.24
