Date,Open,High,Low,Close,Volume,Daily Return (%),Trading Range,Log Return,Volume × Price
2018-02-04 00:00:00+00:00,964.6669922,969.0319824,805.0640259,834.6820068,2997090048,-1342%,163.9679565,-0.144060163,2.50162E+12
2018-02-05 00:00:00+00:00,834.9580078,856.6459961,644.598999,697.9509888,4269530112,-1638%,212.0469971,-0.178901939,2.97992E+12
2018-02-06 00:00:00+00:00,707.7369995,796.4390259,574.4190063,793.1220093,6518269952,1364%,222.0200195,0.127828184,5.16978E+12
2018-02-07 00:00:00+00:00,790.4279785,851.2000122,723.4329834,757.0679932,3896179968,-455%,127.7670288,-0.046523999,2.94967E+12
2018-02-08 00:00:00+00:00,755.8430176,845.0859985,755.8430176,817.8070068,3708189952,802%,89.24298096,0.077173307,3.03258E+12
2018-02-09 00:00:00+00:00,818.4799805,884.0040283,788.8339844,883.8649902,2495820032,808%,95.17004395,0.077677949,2.20597E+12
2018-02-10 00:00:00+00:00,882.46698,917.4000244,825.5770264,860.414978,2930530048,-265%,91.82299805,-0.02688952,2.52147E+12
2018-02-11 00:00:00+00:00,859.2880249,859.2880249,788.2219849,814.6599731,2486650112,-532%,71.06604004,-0.05464399,2.02577E+12
2018-02-12 00:00:00+00:00,817.5079956,875.9370117,817.5079956,868.7069702,2243450112,663%,58.42901611,0.06423505,1.9489E+12
2018-02-13 00:00:00+00:00,869.2930298,870.7089844,828.8369751,845.2579956,2081170048,-270%,41.87200928,-0.027363964,1.75913E+12
2018-02-14 00:00:00+00:00,844.2789917,926.4290161,844.2789917,923.5609741,2818370048,926%,82.15002441,0.088594921,2.60294E+12
2018-02-15 00:00:00+00:00,923.7280273,951.947998,911.1110229,936.9760132,2900100096,145%,40.8369751,0.01442086,2.71732E+12
2018-02-16 00:00:00+00:00,934.7860107,950.0050049,917.8480225,944.210022,2369449984,77%,32.15698242,0.00769094,2.23726E+12
2018-02-17 00:00:00+00:00,944.7479858,976.5949707,940.7540283,974.1149902,2525720064,317%,35.84094238,0.031180734,2.46034E+12
