Date,Open,High,Low,Close,Volume,Daily Return (%),Trading Range,Log Return,Volume × Price
2017-11-09 00:00:00+00:00,0.217911005,0.221790999,0.214865997,0.217488006,147916992,,0.006925002,,32170171.64
2017-11-10 00:00:00+00:00,0.218255997,0.219068006,0.205259994,0.206483006,141032992,-506%,0.013808012,-0.051925591,29120916.13
2017-11-11 00:00:00+00:00,0.205947995,0.214456007,0.205458999,0.210429996,134503008,191%,0.008997008,0.018934924,28303467.44
2017-11-12 00:00:00+00:00,0.210214004,0.210214004,0.195389003,0.197338998,251175008,-622%,0.014825001,-0.064229985,49566624.4
2017-11-13 00:00:00+00:00,0.197472006,0.204080999,0.197456002,0.203442007,132567000,309%,0.006624997,0.030457934,26969696.54
2017-11-14 00:00:00+00:00,0.203678995,0.213692993,0.203678995,0.209824994,127361000,314%,0.010013998,0.030892835,26723521.06
2017-11-15 00:00:00+00:00,0.208937004,0.213104993,0.208058,0.212955996,100294000,149%,0.005046993,0.014811731,21358208.66
2017-11-16 00:00:00+00:00,0.212654993,0.271789998,0.209287003,0.227107003,1022579968,665%,0.062502995,0.064335732,232235071.9
2017-11-17 00:00:00+00:00,0.224767998,0.239409,0.220273003,0.226581007,397071008,-23%,0.019135997,-0.002318757,89968748.84
2017-11-18 00:00:00+00:00,0.226547003,0.230398998,0.222398996,0.228626996,144298000,90%,0.008000002,0.008989309,32990418.27
2017-11-19 00:00:00+00:00,0.228139997,0.236230999,0.226036996,0.231015995,193808000,104%,0.010194003,0.010395113,44772747.96
2017-11-20 00:00:00+00:00,0.231335998,0.243430004,0.230917007,0.238758996,214663008,335%,0.012512997,0.032967708,51252724.27
2017-11-21 00:00:00+00:00,0.237977996,0.240973994,0.227200001,0.233271003,217851008,-230%,0.013773993,-0.023253778,50818323.14
2017-11-22 00:00:00+00:00,0.232641995,0.240848005,0.232317001,0.238858998,167078000,240%,0.008531004,0.023672531,39908083.67
2017-11-23 00:00:00+00:00,0.238991007,0.250095993,0.237304002,0.242402002,240684992,148%,0.012791991,0.014724102,58342523.91
2017-11-24 00:00:00+00:00,0.242851004,0.245388001,0.238420993,0.244642004,211486000,92%,0.006967008,0.009198421,51738358.86
2017-11-25 00:00:00+00:00,0.244177997,0.255699992,0.243584007,0.252393007,212592992,317%,0.012115985,0.03119149,53656984.52
2017-11-26 00:00:00+00:00,0.252914011,0.252914011,0.248588994,0.248817995,133297000,-142%,0.004325017,-0.014265739,33166692.28
2017-11-27 00:00:00+00:00,0.248304993,0.254732996,0.247860998,0.253926992,196735008,205%,0.006871998,0.020325107,49956328.8
2017-11-28 00:00:00+00:00,0.254036993,0.301084012,0.253414989,0.299151987,720742976,1781%,0.047669023,0.163904969,215611693.4
2017-11-29 00:00:00+00:00,0.297867,0.297867,0.239409,0.243064001,541177984,-1875%,0.058458,-0.207626975,131540886
2017-11-30 00:00:00+00:00,0.246433005,0.261523992,0.229586005,0.250878006,270907008,321%,0.031937987,0.031642002,67964609.98
