Date,Open,High,Low,Close,Volume,Daily Return (%),Trading Range,Log Return,Volume × Price
2014-09-17 00:00:00+00:00,465.8640137,468.1740112,452.4219971,457.3340149,21056800,,15.7520141,,9629990885
2014-09-18 00:00:00+00:00,456.8599854,456.8599854,413.1040039,424.4400024,34483200,-719%,43.7559815,-0.074643351,14636049491
2014-09-19 00:00:00+00:00,424.1029968,427.8349915,384.5320129,394.79599,37919700,-698%,43.3029786,-0.072401508,14970545502
2014-09-20 00:00:00+00:00,394.6730042,423.29599,389.8829956,408.9039917,36863600,357%,33.4129944,0.035111239,15073673188
2014-09-21 00:00:00+00:00,408.0849915,412.4259949,393.1809998,398.8210144,26580100,-247%,19.2449951,-0.024967659,10600702445
2014-09-22 00:00:00+00:00,399.1000061,406.9159851,397.1300049,402.1520081,24127600,84%,9.7859802,0.008317416,9702962791
2014-09-23 00:00:00+00:00,402.0920105,441.5570068,396.196991,435.7909851,45099500,836%,45.3600158,0.08033259,19653955533
2014-09-24 00:00:00+00:00,435.7510071,436.1119995,421.1319885,423.2049866,30627700,-289%,14.980011,-0.029306073,12961795368
2014-09-25 00:00:00+00:00,423.1560059,423.519989,409.4679871,411.5740051,26814400,-275%,14.0520019,-0.027867817,11036110002
2014-09-26 00:00:00+00:00,411.4289856,414.9379883,400.0090027,404.4249878,21460800,-174%,14.9289856,-0.017522571,8679283778
2014-09-27 00:00:00+00:00,403.5559998,406.6229858,397.3720093,399.519989,15029300,-121%,9.2509765,-0.012202476,6004505771
2014-09-28 00:00:00+00:00,399.4710083,401.0169983,374.3320007,377.1809998,23613300,-559%,26.6849976,-0.057538621,8906488103
2014-09-29 00:00:00+00:00,376.928009,385.2109985,372.2399902,375.4670105,32497700,-45%,12.9710083,-0.004554565,12201814267
2014-09-30 00:00:00+00:00,376.0880127,390.9769897,373.4429932,386.9440002,34707300,306%,17.5339965,0.030109368,13429781498
2014-10-01 00:00:00+00:00,387.427002,391.3789978,380.7799988,383.6149902,26229400,-86%,10.598999,-0.00864056,10061991024
2014-10-02 00:00:00+00:00,383.9880066,385.4970093,372.9460144,375.071991,21777700,-223%,12.5509949,-0.022521436,8168205298
2014-10-03 00:00:00+00:00,375.1809998,377.6950073,357.8590088,359.5119934,30901200,-415%,19.8359985,-0.042370446,11109352010
2014-10-04 00:00:00+00:00,359.8919983,364.4869995,325.8859863,328.8659973,47236500,-852%,38.6010132,-0.089097173,15534478681
2014-10-05 00:00:00+00:00,328.9159851,341.8009949,289.29599,320.5100098,83308096,-254%,52.5050049,-0.025736857,26701078665
2014-10-06 00:00:00+00:00,320.3890076,345.1340027,302.5599976,330.07901,79011800,299%,42.5740051,0.029418542,26080136722
2014-10-07 00:00:00+00:00,330.5840149,339.2470093,320.4819946,336.1870117,49199900,185%,18.7650147,0.018335538,16540367357
2014-10-08 00:00:00+00:00,336.1159973,354.3640137,327.1879883,352.9400024,54736300,498%,27.1760254,0.04863049,19318629853
2014-10-09 00:00:00+00:00,352.7479858,382.7260132,347.6870117,365.026001,83641104,342%,35.0390015,0.033670509,30531177712
2014-10-10 00:00:00+00:00,364.6870117,375.0669861,352.9630127,361.5620117,43665700,-95%,22.1039734,-0.00953502,15787858334
2014-10-11 00:00:00+00:00,361.3619995,367.1910095,355.9509888,362.2990112,13345200,20%,11.2400207,0.002036302,4834952764
2014-10-12 00:00:00+00:00,362.6059875,379.4330139,356.1440125,378.5490112,17552800,449%,23.2890014,0.043875684,6644595084
2014-10-13 00:00:00+00:00,377.92099,397.2260132,368.8970032,390.4140015,35221400,313%,28.32901,0.030862166,13750927712
2014-10-14 00:00:00+00:00,391.6919861,411.697998,391.3240051,400.8699951,38491500,268%,20.3739929,0.026429455,15430087416
2014-10-15 00:00:00+00:00,400.9549866,402.2269897,388.7659912,394.7730103,25267100,-152%,13.4609985,-0.015326231,9974769129
2014-10-16 00:00:00+00:00,394.5180054,398.8070068,373.0700073,382.5559998,26990000,-309%,25.7369995,-0.031435895,10325186435
2014-10-17 00:00:00+00:00,382.756012,385.4779968,375.3890076,383.7579956,13600700,31%,10.0889892,0.003137087,5219377371
2014-10-18 00:00:00+00:00,383.9760132,395.1579895,378.9710083,391.4419861,11416800,200%,16.1869812,0.019825187,4469014867
2014-10-19 00:00:00+00:00,391.2539978,393.9389954,386.4570007,389.54599,5914570,-48%,7.4819947,-0.004855388,2303997026
2014-10-20 00:00:00+00:00,389.2309875,390.0840149,378.2520142,382.8450012,16419000,-172%,11.8320007,-0.017351722,6285932075
2014-10-21 00:00:00+00:00,382.42099,392.6459961,380.8340149,386.4750061,14188900,95%,11.8119812,0.009436988,5483655214
2014-10-22 00:00:00+00:00,386.1180115,388.5759888,382.2489929,383.1579895,11641300,-86%,6.3269959,-0.008619789,4460457103
2014-10-23 00:00:00+00:00,382.9620056,385.0480042,356.446991,358.4169922,26456900,-646%,28.6010132,-0.066750318,9482602521
2014-10-24 00:00:00+00:00,358.5910034,364.3450012,353.3049927,358.3450012,15585700,-2%,11.0400085,-0.000200878,5585057685
2014-10-25 00:00:00+00:00,358.6109924,359.8609924,342.8770142,347.2709961,18127500,-309%,16.9839782,-0.031390769,6295154982
2014-10-26 00:00:00+00:00,347.4869995,359.2210083,343.9309998,354.70401,11272500,214%,15.2900085,0.021178223,3998400953
2014-10-27 00:00:00+00:00,354.7770081,358.6319885,349.8089905,352.9890137,13033000,-48%,8.822998,-0.004846733,4600505816
2014-10-28 00:00:00+00:00,353.2149963,359.9840088,352.6789856,357.6180115,7845880,131%,7.3050232,0.013028476,2805828004
2014-10-29 00:00:00+00:00,357.0889893,357.8330078,335.3429871,335.5910034,18192700,-616%,22.4900207,-0.063572243,6105306448
2014-10-30 00:00:00+00:00,335.7090149,350.9129944,335.071991,345.3049927,30177900,289%,15.8410034,0.028534897,10420579539
2014-10-31 00:00:00+00:00,345.0090027,348.0450134,337.1419983,338.3210144,12545400,-202%,10.9030151,-0.020432872,4244372454
2014-11-01 00:00:00+00:00,338.6499939,340.5289917,321.0549927,325.7489929,16677200,-372%,19.473999,-0.037868067,5432581104
2014-11-02 00:00:00+00:00,326.0750122,329.0499878,320.6260071,325.8919983,8603620,4%,8.4239807,0.000438909,2803850914
2014-11-03 00:00:00+00:00,325.5690002,334.0020142,325.4809875,327.5539856,12948500,51%,8.5210267,0.00508685,4241332783
2014-11-04 00:00:00+00:00,327.1610107,331.7669983,325.0769958,330.4920044,15655500,90%,6.6900025,0.008929584,5174017575
2014-11-05 00:00:00+00:00,330.6830139,343.368988,330.6830139,339.4859924,19817200,272%,12.6859741,0.02685022,6727661809
2014-11-06 00:00:00+00:00,339.4580078,352.9660034,338.4240112,349.2900085,18797000,289%,14.5419922,0.02846986,6565604290
2014-11-07 00:00:00+00:00,349.8179932,352.7319946,341.776001,342.4150085,16834200,-197%,10.9559936,-0.019879071,5764282736
2014-11-08 00:00:00+00:00,342.1539917,347.0320129,342.1539917,345.4880066,8535470,90%,4.8780212,0.008934453,2948902516
2014-11-09 00:00:00+00:00,345.3760071,363.6260071,344.2550049,363.2640076,24205600,515%,19.3710022,0.050171934,8793023262
2014-11-10 00:00:00+00:00,362.2650146,374.8160095,357.5610046,366.9240112,30450100,101%,17.2550049,0.010024909,11172872833
2014-11-11 00:00:00+00:00,365.8569946,371.3099976,363.7349854,367.6950073,15838900,21%,7.5750122,0.002099037,5823884451
2014-11-12 00:00:00+00:00,367.9849854,429.7179871,367.9849854,423.5610046,45783200,1519%,61.7330017,0.141443742,19391978186
2014-11-13 00:00:00+00:00,427.2730103,457.0929871,401.1229858,420.7349854,58945000,-67%,55.9700013,-0.006694405,24800223714
2014-11-14 00:00:00+00:00,418.4169922,419.2520142,384.7890015,397.8179932,29589200,-545%,34.4630127,-0.05600855,11771116164
2014-11-15 00:00:00+00:00,399.6499939,405.5280151,371.0079956,376.1329956,15727500,-545%,34.5200195,-0.056051805,5915631688
2014-11-16 00:00:00+00:00,374.730011,390.7990112,374.6019897,387.8819885,11905600,312%,16.1970215,0.030758347,4617967802
2014-11-17 00:00:00+00:00,388.348999,410.1990051,377.5020142,387.4079895,41518800,-12%,32.6969909,-0.001222766,16084714834
2014-11-18 00:00:00+00:00,387.7850037,392.4020081,371.1170044,375.197998,32222500,-315%,21.2850037,-0.032024493,12089817491
2014-11-19 00:00:00+00:00,373.8959961,386.4809875,373.8959961,380.5549927,18931800,143%,12.5849914,0.014176813,7204591011
2014-11-20 00:00:00+00:00,380.3070068,382.0249939,356.7810059,357.8399963,25233200,-597%,25.243988,-0.061544746,9029448195
2014-11-21 00:00:00+00:00,357.8789978,357.8789978,344.1119995,350.8479919,29850100,-195%,13.7669983,-0.019732891,10472847643
2014-11-22 00:00:00+00:00,351.6040039,364.8410034,350.8779907,352.9200134,15273000,59%,13.9630127,0.005888382,5390147365
2014-11-23 00:00:00+00:00,353.1749878,370.8450012,353.1749878,367.572998,15151600,415%,17.6700134,0.040680493,5569319036
2014-11-24 00:00:00+00:00,366.947998,387.2090149,366.6690063,376.901001,30930100,254%,20.5400086,0.025060623,11657585651
2014-11-25 00:00:00+00:00,376.8859863,394.7009888,374.7839966,375.3479919,25442200,-41%,19.9169922,-0.004128982,9549678680
2014-11-26 00:00:00+00:00,376.0190125,377.697998,365.8160095,368.3699951,18601700,-186%,11.8819885,-0.01876572,6852308138
2014-11-27 00:00:00+00:00,370.5020142,373.9920044,368.2820129,369.6700134,8748030,35%,5.7099915,0.003522897,3233884367
2014-11-28 00:00:00+00:00,369.3739929,382.8380127,358.4549866,376.446991,22946500,183%,24.3830261,0.018166491,8638140879
2014-11-29 00:00:00+00:00,376.1520081,387.6010132,372.144989,375.4909973,15375600,-25%,15.4560242,-0.002542747,5773399378
2014-11-30 00:00:00+00:00,375.5100098,382.5270081,373.3089905,378.0469971,9194440,68%,9.2180176,0.006784023,3475930432
2014-12-01 00:00:00+00:00,378.2489929,383.6619873,376.6690063,379.2449951,11763000,32%,6.992981,0.003163902,4461058877
2014-12-02 00:00:00+00:00,379.25,384.0379944,377.8630066,381.3150024,12364100,55%,6.1749878,0.00544339,4714616821
2014-12-03 00:00:00+00:00,381.7219849,383.026001,374.3460083,375.0100098,13340100,-165%,8.6799927,-0.016673093,5002671032
2014-12-04 00:00:00+00:00,375.7179871,378.6549988,367.7590027,369.6040039,14529600,-144%,10.8959961,-0.014520546,5370198335
2014-12-05 00:00:00+00:00,369.4419861,379.1919861,365.756012,376.8540039,15181800,196%,13.4359741,0.019425682,5721322116
2014-12-06 00:00:00+00:00,376.7569885,378.447998,370.9450073,374.7850037,7009320,-55%,7.5029907,-0.005505317,2626988022
2014-12-07 00:00:00+00:00,374.8359985,376.2919922,373.2749939,375.0950012,6491650,8%,3.0169983,0.000826792,2434985465
2014-12-08 00:00:00+00:00,374.9649963,376.0289917,361.8859863,361.9089966,18898700,-352%,14.1430054,-0.035786541,6839609554
2014-12-09 00:00:00+00:00,361.894989,363.0669861,344.9509888,352.2189941,32915500,-268%,18.1159973,-0.027139665,11593464300
2014-12-10 00:00:00+00:00,352.2049866,352.3840027,346.3649902,346.3649902,16427700,-166%,6.0190125,-0.01676002,5689980150
2014-12-11 00:00:00+00:00,344.3399963,361.3569946,338.7630005,350.506012,32431300,120%,22.5939941,0.011884755,11367365627
2014-12-12 00:00:00+00:00,350.8330078,352.9830017,349.2909851,352.5419922,16989800,58%,3.6920166,0.005791883,5989617939
2014-12-13 00:00:00+00:00,352.381012,352.381012,346.5880127,347.3760071,11675900,-147%,5.7929993,-0.014761955,4055927521
2014-12-14 00:00:00+00:00,346.7269897,353.3160095,345.4179993,351.6319885,12415200,123%,7.8980102,0.012177354,4365581464
2014-12-15 00:00:00+00:00,351.3609924,351.8150024,344.9339905,345.3450012,17264200,-179%,6.8810119,-0.018041221,5962105170
2014-12-16 00:00:00+00:00,345.6730042,345.8590088,327.0620117,327.0620117,30864900,-529%,18.7969971,-0.05439413,10094736285
2014-12-17 00:00:00+00:00,326.855011,333.95401,315.1520081,319.776001,37567900,-223%,18.8020019,-0.022529037,12013312828
2014-12-18 00:00:00+00:00,319.7850037,323.7090149,304.2319946,311.3959961,39173000,-262%,19.4770203,-0.026555352,12198315355
2014-12-19 00:00:00+00:00,311.1789856,318.5329895,306.7690125,317.8429871,23823100,207%,11.763977,0.020492108,7572005266
2014-12-20 00:00:00+00:00,317.618988,330.3250122,316.0440063,329.9559937,20856700,381%,14.2810059,0.037401784,6881793174
2014-12-21 00:00:00+00:00,329.5429993,329.6289978,318.9030151,320.8429871,15207600,-276%,10.7259827,-0.028007426,4879251811
2014-12-22 00:00:00+00:00,321.0679932,334.1170044,320.4249878,331.8859863,22315100,344%,13.6920166,0.033839628,7406068973
2014-12-23 00:00:00+00:00,332.0169983,336.2869873,329.6019897,334.571991,16574200,81%,6.6849976,0.008060581,5545263093
