Date,Open,High,Low,Close,Volume,Daily Return (%),Trading Range,Log Return,Volume × Price
2020-04-10 00:00:00+00:00,0.832005024,1.313487053,0.694186985,0.951053977,87364276,,0.619300068,,83088142.14
2020-04-11 00:00:00+00:00,0.951053977,1.049072981,0.765020013,0.776818991,43862444,-1832%,0.284052968,-0.202363455,34073179.49
2020-04-12 00:00:00+00:00,0.785448015,0.956669986,0.762426019,0.882507026,38736897,1361%,0.194243967,0.127559386,34185583.77
2020-04-13 00:00:00+00:00,0.890760005,0.891602993,0.773976028,0.777831972,18211285,-1186%,0.117626965,-0.126256224,14165319.72
2020-04-14 00:00:00+00:00,0.777831972,0.796472013,0.628169,0.661925018,16747614,-1490%,0.168303013,-0.161358243,11085664.7
2020-04-15 00:00:00+00:00,0.669288993,0.704963982,0.62153101,0.64665103,13075275,-231%,0.083432972,-0.023345501,8455140.046
2020-04-16 00:00:00+00:00,0.630878985,0.774191976,0.62510699,0.690815985,21346031,683%,0.149084986,0.066066703,14746179.43
2020-04-17 00:00:00+00:00,0.689311981,0.719614029,0.660727978,0.660727978,9870810,-436%,0.058886051,-0.044531262,6521920.333
2020-04-18 00:00:00+00:00,0.660727978,0.717617989,0.659426987,0.681096017,9782112,308%,0.058191002,0.030361066,6662557.521
2020-04-19 00:00:00+00:00,0.681515992,0.684641004,0.59848702,0.606968999,9289670,-1088%,0.086153984,-0.115225573,5638541.701
2020-04-20 00:00:00+00:00,0.612948,0.639253974,0.520578027,0.538811982,8342616,-1123%,0.118675947,-0.119111035,4495101.462
2020-04-21 00:00:00+00:00,0.541387022,0.604586005,0.508548975,0.587659001,9711507,907%,0.09603703,0.086780167,5707054.502
2020-04-22 00:00:00+00:00,0.581166029,0.706964016,0.569621027,0.691600978,18828400,1769%,0.137342989,0.162862319,13021739.85
2020-04-23 00:00:00+00:00,0.685347021,0.698077023,0.600322008,0.627457023,13485271,-927%,0.097755015,-0.097333989,8461427.996
2020-04-24 00:00:00+00:00,0.624020994,0.671019971,0.613941014,0.634241998,9064190,108%,0.057078957,0.010755403,5748889.976
2020-04-25 00:00:00+00:00,0.630527973,0.670948029,0.621546984,0.643329024,7311905,143%,0.049401045,0.014225713,4703960.707
2020-04-26 00:00:00+00:00,0.653214991,0.691498995,0.631170988,0.635505974,8320760,-122%,0.060328007,-0.012234804,5287892.688
2020-04-27 00:00:00+00:00,0.635713995,0.660283029,0.561028004,0.572372019,7406934,-993%,0.099255025,-0.104632328,4239521.768
2020-04-28 00:00:00+00:00,0.578252971,0.69214797,0.568484008,0.66129303,7470201,1554%,0.123663962,0.144407892,4939991.854
2020-04-29 00:00:00+00:00,0.662285984,0.777770996,0.655273974,0.745840013,8801144,1279%,0.122497022,0.120314063,6564245.355
2020-04-30 00:00:00+00:00,0.747195005,0.800816,0.687880993,0.691044986,5016892,-735%,0.112935007,-0.076306193,3466898.062
2020-05-01 00:00:00+00:00,0.691044986,0.737070978,0.685903013,0.728793979,4164272,546%,0.051167965,0.05318616,3034896.361
2020-05-02 00:00:00+00:00,0.727267981,0.748980999,0.707903981,0.715875983,3441356,-177%,0.041077018,-0.017884141,2463584.109
2020-05-03 00:00:00+00:00,0.714796007,0.729800999,0.656615973,0.679534972,3328344,-508%,0.073185026,-0.052098244,2261726.147
2020-05-04 00:00:00+00:00,0.679624975,0.705811977,0.618434012,0.667491019,3443698,-177%,0.087377965,-0.017882764,2298637.487
2020-05-05 00:00:00+00:00,0.67343998,0.68621403,0.626498997,0.641837001,2847469,-384%,0.059715033,-0.039191557,1827610.963
2020-05-06 00:00:00+00:00,0.642454028,0.673891008,0.622583985,0.622583985,2677563,-300%,0.051307023,-0.030455844,1667007.843
2020-05-07 00:00:00+00:00,0.622583985,0.632268012,0.573376,0.612977982,3355830,-154%,0.058892012,-0.015549518,2057049.901
2020-05-08 00:00:00+00:00,0.612977982,0.636618018,0.589851975,0.604921997,2488195,-131%,0.046766043,-0.013229498,1505163.888
2020-05-09 00:00:00+00:00,0.604041994,0.625428975,0.588447988,0.604526997,2128503,-7%,0.036980987,-0.00065319,1286737.527
2020-05-10 00:00:00+00:00,0.604461014,0.612303019,0.513081014,0.537033975,2327581,-1116%,0.099222005,-0.118384968,1249990.077
2020-05-11 00:00:00+00:00,0.536255002,0.571860015,0.505194008,0.515272975,2098481,-405%,0.066666007,-0.041364552,1081290.548
2020-05-12 00:00:00+00:00,0.513391018,0.559759021,0.50525099,0.538576007,2198625,452%,0.054508031,0.044231824,1184126.673
2020-05-13 00:00:00+00:00,0.53837198,0.564873993,0.518037975,0.550531983,2326446,222%,0.046836018,0.02195642,1280782.93
2020-05-14 00:00:00+00:00,0.550531983,0.580946028,0.550109982,0.569118023,2047897,338%,0.030836046,0.033202782,1165495.092
2020-05-15 00:00:00+00:00,0.569193006,0.574620008,0.547092974,0.559751987,1850070,-165%,0.027527034,-0.016594029,1035580.359
2020-05-16 00:00:00+00:00,0.558981001,0.606534004,0.554360986,0.599120021,2300409,703%,0.052173018,0.067968142,1378221.088
2020-05-17 00:00:00+00:00,0.595228016,0.640196025,0.589174986,0.612989008,2936428,231%,0.051021039,0.022885057,1799998.087
2020-05-18 00:00:00+00:00,0.612681985,0.674392998,0.609649003,0.652670026,3314359,647%,0.064743995,0.062724677,2163182.775
2020-05-19 00:00:00+00:00,0.650973976,0.65447998,0.611248016,0.624454021,2380263,-432%,0.043231964,-0.04419398,1486364.801
2020-05-20 00:00:00+00:00,0.622475028,0.626655996,0.575282991,0.579155982,2302926,-725%,0.051373005,-0.075305861,1333753.369
2020-05-21 00:00:00+00:00,0.579692006,0.613789022,0.543345988,0.608914971,2863017,514%,0.070443034,0.050106797,1743333.914
2020-05-22 00:00:00+00:00,0.605238974,0.676432014,0.582830012,0.638875008,3411419,492%,0.093602002,0.048030192,2179470.341
2020-05-23 00:00:00+00:00,0.637414992,0.63884902,0.588247001,0.61303103,2638524,-405%,0.050602019,-0.041293275,1617497.085
2020-05-24 00:00:00+00:00,0.613288999,0.613288999,0.548431993,0.549053013,2786816,-1044%,0.064857006,-0.110220555,1530109.721
2020-05-25 00:00:00+00:00,0.548569977,0.650138021,0.538064003,0.600857019,4509580,944%,0.112074018,0.090162001,2709612.796
2020-05-26 00:00:00+00:00,0.599103987,0.612353027,0.566462994,0.573306978,2689697,-459%,0.045890033,-0.04693569,1542022.059
2020-05-27 00:00:00+00:00,0.573306978,0.611087024,0.571443021,0.590985,2536916,308%,0.039644003,0.030369325,1499279.302
2020-05-28 00:00:00+00:00,0.59088397,0.592397988,0.566947997,0.57515502,2662788,-268%,0.025449991,-0.027151032,1531515.885
2020-05-29 00:00:00+00:00,0.574698985,0.593405008,0.566857994,0.579415023,2066857,74%,0.026547014,0.007379409,1197567.996
2020-05-30 00:00:00+00:00,0.581354976,0.602488995,0.56704998,0.587933004,2449095,147%,0.035439015,0.014593989,1439903.78
2020-05-31 00:00:00+00:00,0.587903023,0.593997002,0.569244981,0.570021987,1892967,-305%,0.024752021,-0.030938069,1079032.811
2020-06-01 00:00:00+00:00,0.573472023,0.587839007,0.567348003,0.577494979,2159877,131%,0.020491004,0.013024814,1247318.123
2020-06-02 00:00:00+00:00,0.577142,0.589725018,0.552294016,0.564669013,1295757,-222%,0.037431002,-0.022460006,731673.8263
2020-06-03 00:00:00+00:00,0.564669013,0.591024995,0.564460993,0.586620986,877446,389%,0.026564002,0.03813919,514728.2377
2020-06-04 00:00:00+00:00,0.586866975,0.591639996,0.564517975,0.587298989,901641,12%,0.027122021,0.00115511,529532.8477
2020-06-05 00:00:00+00:00,0.587298989,0.698279023,0.577925026,0.661154985,4322092,1258%,0.120353997,0.118454242,2857572.671
2020-06-06 00:00:00+00:00,0.661071002,0.661619008,0.611781001,0.62244302,1604055,-586%,0.049838007,-0.060336193,998432.8384
2020-06-07 00:00:00+00:00,0.62244302,0.624444008,0.593397975,0.616577983,716785,-94%,0.031046033,-0.009467282,441953.8495
2020-06-08 00:00:00+00:00,0.615077972,0.679000974,0.613309979,0.668313026,1440234,839%,0.065690995,0.080571858,962527.1427
2020-06-09 00:00:00+00:00,0.667783976,0.668088019,0.627242029,0.658002019,988327,-154%,0.04084599,-0.015548666,650321.1614
2020-06-10 00:00:00+00:00,0.65803802,0.670042992,0.633404016,0.644867003,1096203,-200%,0.036638976,-0.020163901,706905.1433
2020-06-11 00:00:00+00:00,0.644887984,0.650534987,0.570082009,0.573741972,1122221,-1103%,0.080452978,-0.11686433,643865.2896
2020-06-12 00:00:00+00:00,0.57405901,0.604653001,0.569920003,0.593868971,940323,351%,0.034732998,0.034478938,558428.6524
2020-06-13 00:00:00+00:00,0.593948007,0.61143899,0.585484982,0.608942986,764757,254%,0.025954008,0.025065937,465693.4111
2020-06-14 00:00:00+00:00,0.610926986,0.618257999,0.580899,0.587077022,873416,-359%,0.037358999,-0.03656862,512762.4642
2020-06-15 00:00:00+00:00,0.588373005,0.591897011,0.547286987,0.570639014,942666,-280%,0.044610024,-0.028399214,537921.9968
2020-06-16 00:00:00+00:00,0.570578992,0.589828014,0.568688989,0.585575998,652020,262%,0.021139025,0.025839165,381807.2622
2020-06-17 00:00:00+00:00,0.585497022,0.590129018,0.565117002,0.581561983,673274,-69%,0.025012016,-0.006878417,391550.5625
2020-06-18 00:00:00+00:00,0.58158201,0.650309026,0.579285026,0.620956004,1349341,677%,0.071024,0.065542675,837881.3954
2020-06-19 00:00:00+00:00,0.622407019,0.836398005,0.620383978,0.684332013,6577471,1021%,0.216014027,0.097182967,4501173.97
2020-06-20 00:00:00+00:00,0.682523012,0.688583016,0.625626028,0.643590987,1714405,-595%,0.062956988,-0.061379788,1103375.606
2020-06-21 00:00:00+00:00,0.646134973,0.748542011,0.636879981,0.67314899,2238347,459%,0.11166203,0.044903276,1506741.022
2020-06-22 00:00:00+00:00,0.672577024,0.743112981,0.645877004,0.726848006,1620388,798%,0.097235977,0.076750699,1177775.787
2020-06-23 00:00:00+00:00,0.726773024,0.760632992,0.700712025,0.708297014,1327340,-255%,0.059920967,-0.025853869,940150.9586
2020-06-24 00:00:00+00:00,0.708530009,0.800692022,0.693500996,0.736994028,2769054,405%,0.107191026,0.039716272,2040776.261
2020-06-25 00:00:00+00:00,0.737100005,0.756704986,0.699240029,0.713194013,1751581,-323%,0.057464957,-0.032826298,1249217.082
2020-06-26 00:00:00+00:00,0.712530971,0.751991987,0.681532025,0.741144001,1664662,392%,0.070459962,0.038441448,1233754.255
2020-06-27 00:00:00+00:00,0.739597023,0.752210975,0.675837994,0.713548005,1681428,-372%,0.076372981,-0.037945224,1199779.595
2020-06-28 00:00:00+00:00,0.713548005,0.843976974,0.687094986,0.798494995,3412582,1190%,0.156881988,0.112478984,2724929.647
2020-06-29 00:00:00+00:00,0.798494995,0.885339022,0.770008981,0.852454007,2147791,676%,0.115330041,0.065390557,1830893.044
2020-06-30 00:00:00+00:00,0.853021979,1.029175997,0.850103974,0.860094011,3887548,90%,0.179072023,0.008922441,3343656.752
2020-07-01 00:00:00+00:00,0.863363981,0.901714981,0.820927024,0.832642019,1772560,-319%,0.080787957,-0.032437898,1475907.937
